"STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","AFFGEOID","GEOID","NAME","LSAD","ALAND","AWATER","�..OBJECTID_1","OBJECTID","STATEFP.1","COUNTYFP.1","TRACTCE.1","BLKGRPCE.1","GEOID.1","NAMELSAD","MTFCC","FUNCSTAT","ALAND.1","AWATER.1","INTPTLAT","INTPTLON","GEOID_1","County","State","ELIGFY19","TotPovUniv","Num18BG","Pct18BG","TotPovUn_1","Num12BG","Pct12BG","GEOIDTRACT","TotPovUn_2","Num18CT","Pct18CT","TotPovUn_3","Num12CT","Pct12CT","BLGELIGFY1","TRACTELIGF","STFIPS","CTYFIPS","CTFIPS","BGFIPS","Shape_Leng","Shape__Area","Shape__Length","GEOID.2","ID18","Tot18","ID12","Tot12","firstGEOID18","B1_ID18","B1_Tot18","B1_ID12","B1_Tot12","secondGEOID18","B2_ID18","B2_Tot18","B2_ID12","B2_Tot12","weightnum18","weightpov18","weightPerc18","weightnum12","weightpov12","weightPerc12"
"35","015","000300","5","1500000US350150003005","350150003005","5","BG","649925","13744",127072,127072,35,15,300,5,350150003005,"Block Group 5","G5030","S",649925,13744,32.4309923,-104.2311421,350150003005," Eddy County"," New Mexico","No",135,0,0,65,0,0,35015000300,1595,675,42.3,1075,435,40.5,"No","No",35,15,300,5,0.0458918737807,6.36335878425598e-05,0.0458918743584619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","004735","2","1500000US350010047352","350010047352","2","BG","1214315","2374",126890,126890,35,1,4735,2,350010047352,"Block Group 2","G5030","S",1214290,2381,35.0453759,-106.7128861,350010047352," Bernalillo County"," New Mexico","Yes",410,400,97.6,275,265,96.4,35001004735,820,610,74.4,500,365,73,"Yes","Yes",35,1,4735,2,0.0497513684508,0.000120199069897353,0.0497513684910894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000604","2","1500000US350010006042","350010006042","2","BG","393658","0",126490,126490,35,1,604,2,350010006042,"Block Group 2","G5030","S",393658,0,35.0757579,-106.564826,350010006042," Bernalillo County"," New Mexico","Yes",255,245,96.1,195,180,92.3,35001000604,905,770,85.1,680,570,83.8,"Yes","Yes",35,1,604,2,0.0286979726646,3.890531934303e-05,0.0286979721264126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","006","974700","3","1500000US350069747003","350069747003","3","BG","1037478422","142191",127017,127017,35,6,974700,3,350069747003,"Block Group 3","G5030","S",1037456797,142192,35.1748197,-108.2287374,350069747003," Cibola County"," New Mexico","Yes",110,75,68.2,90,55,61.1,35006974700,1495,400,26.8,1020,325,31.9,"Yes","No",35,6,974700,3,1.82386878326,0.102668540378545,1.82386878786784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","004740","1","1500000US350010047401","350010047401","1","BG","2241094","21099",126921,126921,35,1,4740,1,350010047401,"Block Group 1","G5030","S",2240759,21099,35.0642753,-106.7145596,350010047401," Bernalillo County"," New Mexico","Yes",525,165,31.4,340,55,16.2,35001004740,2390,1245,52.1,1655,845,51.1,"No","Yes",35,1,4740,1,0.0630962517375,0.000223511594640513,0.0630962519839373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","000613","4","1500000US350450006134","350450006134","4","BG","2963003","17187",126992,126992,35,45,613,4,350450006134,"Block Group 4","G5030","S",2963003,17187,36.8029413,-108.070068,350450006134," San Juan County"," New Mexico","No",30,0,0,30,0,0,35045000613,930,385,41.4,680,235,34.6,"No","No",35,45,613,4,0.0901469297618,0.000300925727742651,0.0901469285702473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000603","2","1500000US350010006032","350010006032","2","BG","483681","0",126738,126738,35,1,603,2,350010006032,"Block Group 2","G5030","S",483681,0,35.0763745,-106.55374,350010006032," Bernalillo County"," New Mexico","Yes",235,205,87.2,175,150,85.7,35001000603,1615,1445,89.5,1130,1020,90.3,"Yes","Yes",35,1,603,2,0.0277011952282,4.78027643566747e-05,0.027701195361688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","003600","3","1500000US350010036003","350010036003","3","BG","1531889","0",126751,126751,35,1,3600,3,350010036003,"Block Group 3","G5030","S",1531888,0,35.199217,-106.6080064,350010036003," Bernalillo County"," New Mexico","Yes",375,205,54.7,245,135,55.1,35001003600,1470,700,47.6,855,475,55.6,"Yes","Yes",35,1,3600,3,0.0511076552501,0.000151622519524608,0.0511076550741403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","000900","6","1500000US350130009006","350130009006","6","BG","295160","0",127024,127024,35,13,900,6,350130009006,"Block Group 6","G5030","S",295161,0,32.2878364,-106.7512594,350130009006," Doña Ana County"," New Mexico","Yes",220,220,100,115,115,100,35013000900,1510,1225,81.1,850,585,68.8,"Yes","Yes",35,13,900,6,0.022289252783,2.82567182239291e-05,0.0222892517445364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","000300","3","1500000US350130003003","350130003003","3","BG","660434","0",127535,127535,35,13,300,3,350130003003,"Block Group 3","G5030","S",656320,0,32.3269286,-106.7927744,350130003003," Doña Ana County"," New Mexico","Yes",230,100,43.5,115,45,39.1,35013000300,955,665,69.6,655,495,75.6,"No","Yes",35,13,300,3,0.0351157212762,6.28583143225114e-05,0.0351157211424917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","009","000301","2","1500000US350090003012","350090003012","2","BG","260504","0",127346,127346,35,9,301,2,350090003012,"Block Group 2","G5030","S",260504,0,34.4280862,-103.2107905,350090003012," Curry County"," New Mexico","Yes",130,55,42.3,110,55,50,35009000301,1450,850,58.6,735,445,60.5,"Yes","Yes",35,9,301,2,0.0215014394014,2.55480986197654e-05,0.0215014382869438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","035","000305","2","1500000US350350003052","350350003052","2","BG","683923","2549",127066,127066,35,35,305,2,350350003052,"Block Group 2","G5030","S",684719,2549,32.9114159,-105.9405559,350350003052," Otero County"," New Mexico","Yes",285,140,49.1,245,100,40.8,35035000305,1255,780,62.2,940,540,57.4,"No","Yes",35,35,305,2,0.0404248533716,6.62455609017343e-05,0.0404248510281715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","003714","2","1500000US350010037142","350010037142","2","BG","333795","0",126406,126406,35,1,3714,2,350010037142,"Block Group 2","G5030","S",333795,0,35.1394508,-106.5772379,350010037142," Bernalillo County"," New Mexico","Yes",110,10,9.1,70,0,0,35001003714,1165,610,52.4,825,435,52.7,"No","Yes",35,1,3714,2,0.0295332341209,3.30142370330577e-05,0.0295332345998821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","004752","3","1500000US350010047523","350010047523","3","BG","422909","0",126536,126536,35,1,4752,3,350010047523,"Block Group 3","G5030","S",422909,0,35.1842243,-106.6683304,350010047523," Bernalillo County"," New Mexico","No",210,80,38.1,135,45,33.3,35001004752,885,295,33.3,605,215,35.5,"No","No",35,1,4752,3,0.031026071765,4.18509389419341e-05,0.031026071883703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000109","2","1500000US350010001092","350010001092","2","BG","641490","0",126549,126549,35,1,109,2,350010001092,"Block Group 2","G5030","S",641491,0,35.1270663,-106.5289177,350010001092," Bernalillo County"," New Mexico","Yes",395,260,65.8,325,230,70.8,35001000109,585,315,53.8,465,285,61.3,"Yes","Yes",35,1,109,2,0.0320417763253,6.34378102404298e-05,0.032041775744823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","015","000500","1","1500000US350150005001","350150005001","1","BG","1219669","4949",127080,127080,35,15,500,1,350150005001,"Block Group 1","G5030","S",1219669,4948,32.4171964,-104.2416767,350150005001," Eddy County"," New Mexico","No",635,220,34.6,400,140,35,35015000500,1070,440,41.1,635,270,42.5,"No","No",35,15,500,1,0.0521505053613,0.000117402117894017,0.052150506113273,"350150005001",220,635,140,400,"350150004021",200,385,145,270,"350150003003",415,675,295,465,835,1695,49.2625368731563,580,1135,51.1013215859031
"35","043","010900","2","1500000US350430109002","350430109002","2","BG","3093802020","727421",126959,126959,35,43,10900,2,350430109002,"Block Group 2","G5030","S",3093816347,727419,35.6180228,-107.0357008,350430109002," Sandoval County"," New Mexico","Yes",145,125,86.2,100,80,80,35043010900,320,240,75,235,160,68.1,"Yes","Yes",35,43,10900,2,4.5292770203,0.307860227526589,4.52927702443985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","031","946000","2","1500000US350319460002","350319460002","2","BG","238123307","484230",126821,126821,35,31,946000,2,350319460002,"Block Group 2","G5030","S",238123310,484230,35.5225259,-108.114387,350319460002," McKinley County"," New Mexico","Yes",360,295,81.9,240,195,81.3,35031946000,1915,1390,72.6,1270,940,74,"Yes","Yes",35,31,946000,2,1.19954053829,0.0237100768777054,1.19954053530659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000704","1","1500000US350010007041","350010007041","1","BG","402499","0",126492,126492,35,1,704,1,350010007041,"Block Group 1","G5030","S",402499,0,35.0770573,-106.5101681,350010007041," Bernalillo County"," New Mexico","Yes",260,215,82.7,170,160,94.1,35001000704,775,425,54.8,550,285,51.8,"Yes","Yes",35,1,704,1,0.0271368115354,3.97798476114986e-05,0.0271368102737798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000604","1","1500000US350010006041","350010006041","1","BG","317573","0",126489,126489,35,1,604,1,350010006041,"Block Group 1","G5030","S",317573,0,35.07996,-106.5642819,350010006041," Bernalillo County"," New Mexico","Yes",300,265,88.3,230,195,84.8,35001000604,905,770,85.1,680,570,83.8,"Yes","Yes",35,1,604,1,0.0249477859318,3.13874847961415e-05,0.0249477855346058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","003712","3","1500000US350010037123","350010037123","3","BG","595378","0",126404,126404,35,1,3712,3,350010037123,"Block Group 3","G5030","S",595378,0,35.1635699,-106.5559413,350010037123," Bernalillo County"," New Mexico","Yes",390,170,43.6,305,155,50.8,35001003712,1125,230,20.4,660,185,28,"Yes","No",35,1,3712,3,0.030972240743,5.89039511851297e-05,0.0309722412391671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","043","010719","3","1500000US350430107193","350430107193","3","BG","1993868","0",126808,126808,35,43,10719,3,350430107193,"Block Group 3","G5030","S",1992818,0,35.224225,-106.6688185,350430107193," Sandoval County"," New Mexico","No",210,20,9.5,145,20,13.8,35043010719,765,135,17.6,540,115,21.3,"No","No",35,43,10719,3,0.0599623700198,0.000197304353378058,0.0599623696331732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","028","000400","2","1500000US350280004002","350280004002","2","BG","563295","5391",127272,127272,35,28,400,2,350280004002,"Block Group 2","G5030","S",563295,5391,35.8834246,-106.3043042,350280004002," Los Alamos County"," New Mexico","No",115,0,0,75,0,0,35028000400,605,70,11.6,400,65,16.3,"No","No",35,28,400,2,0.0514615039243,5.67604165553348e-05,0.0514615035384492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","015","000300","1","1500000US350150003001","350150003001","1","BG","759808","13374",127466,127466,35,15,300,1,350150003001,"Block Group 1","G5030","S",759808,13374,32.4304311,-104.2350318,350150003001," Eddy County"," New Mexico","No",470,160,34,365,100,27.4,35015000300,1595,675,42.3,1075,435,40.5,"No","No",35,15,300,1,0.045975738939,7.41333999485505e-05,0.0459757389539342,"350150003001",160,470,100,365,"350150003004",45,80,35,70,"350150003003",415,675,295,465,620,1225,50.6122448979592,430,900,47.7777777777778
"35","001","003731","2","1500000US350010037312","350010037312","2","BG","3753770","4621",126296,126296,35,1,3731,2,350010037312,"Block Group 2","G5030","S",3753769,4621,35.1835853,-106.5115726,350010037312," Bernalillo County"," New Mexico","No",635,40,6.3,350,4,1.1,35001003731,945,110,11.6,480,45,9.4,"No","No",35,1,3731,2,0.102640610762,0.000371928431604829,0.102640609145068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","002700","2","1500000US350010027002","350010027002","2","BG","265706","0",127045,127045,35,1,2700,2,350010027002,"Block Group 2","G5030","S",265706,0,35.0972962,-106.6527014,350010027002," Bernalillo County"," New Mexico","Yes",50,35,70,35,35,100,35001002700,745,395,53,530,250,47.2,"Yes","Yes",35,1,2700,2,0.0208115486079,2.62664375441091e-05,0.0208115496223958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","000302","2","1500000US350450003022","350450003022","2","BG","400239","0",126999,126999,35,45,302,2,350450003022,"Block Group 2","G5030","S",400239,0,36.7422989,-108.1936846,350450003022," San Juan County"," New Mexico","No",155,0,0,120,0,0,35045000302,790,305,38.6,655,295,45,"No","No",35,45,302,2,0.0267927632671,4.03828375965531e-05,0.0267927636502709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","001200","1","1500000US350010012001","350010012001","1","BG","556300","0",126620,126620,35,1,1200,1,350010012001,"Block Group 1","G5030","S",556300,0,35.0708679,-106.6192108,350010012001," Bernalillo County"," New Mexico","Yes",55,0,0,15,0,0,35001001200,1485,1020,68.7,1030,790,76.7,"No","Yes",35,1,1200,1,0.0380824760278,5.49764088191296e-05,0.0380824752356455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000300","2","1500000US350010003002","350010003002","2","BG","380594","0",126463,126463,35,1,300,2,350010003002,"Block Group 2","G5030","S",380594,0,35.0969308,-106.6082369,350010003002," Bernalillo County"," New Mexico","No",90,35,38.9,90,35,38.9,35001000300,650,235,36.2,440,130,29.5,"No","No",35,1,300,2,0.0282542541271,3.76237096588739e-05,0.0282542531259008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","025","001003","2","1500000US350250010032","350250010032","2","BG","980160","0",126804,126804,35,25,1003,2,350250010032,"Block Group 2","G5030","S",941344,0,32.9403101,-103.351043,350250010032," Lea County"," New Mexico","No",295,75,25.4,170,55,32.4,35025001003,1570,710,45.2,1125,475,42.2,"No","No",35,25,1003,2,0.0395038029402,9.07648282009177e-05,0.039503804234659,"350250010032",75,295,55,170,"350250010051",0,125,0,15,"350250010053",410,545,360,490,485,965,50.259067357513,415,675,61.4814814814815
"35","005","000201","3","1500000US350050002013","350050002013","3","BG","505244","0",127457,127457,35,5,201,3,350050002013,"Block Group 3","G5030","S",505244,0,33.3834313,-104.5379764,350050002013," Chaves County"," New Mexico","Yes",435,45,10.3,190,30,15.8,35005000201,1200,465,38.8,780,405,51.9,"No","Yes",35,5,201,3,0.0338144898497,4.89580611429119e-05,0.033814491139247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","003715","1","1500000US350010037151","350010037151","1","BG","2050672","27236",127343,127343,35,1,3715,1,350010037151,"Block Group 1","G5030","S",2050671,27236,35.1547658,-106.5449528,350010037151," Bernalillo County"," New Mexico","No",140,10,7.1,115,10,8.7,35001003715,725,50,6.9,520,10,1.9,"No","No",35,1,3715,1,0.0584000955215,0.000205553708383377,0.0584000957940173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000117","1","1500000US350010001171","350010001171","1","BG","615139","0",126595,126595,35,1,117,1,350010001171,"Block Group 1","G5030","S",615140,0,35.1272257,-106.5467336,350010001171," Bernalillo County"," New Mexico","No",215,55,25.6,140,50,35.7,35001000117,395,75,19,245,75,30.6,"No","No",35,1,117,1,0.0309770549025,6.0832140434286e-05,0.0309770549951864,"350010001171",55,215,50,140,"350010037072",40,160,35,115,"350010001181",280,385,225,280,375,760,49.3421052631579,310,535,57.9439252336449
"35","035","000402","2","1500000US350350004022","350350004022","2","BG","2198216","0",127260,127260,35,35,402,2,350350004022,"Block Group 2","G5030","S",2197084,0,32.8823157,-105.9446177,350350004022," Otero County"," New Mexico","No",195,40,20.5,140,40,28.6,35035000402,1590,570,35.8,1315,460,35,"No","No",35,35,402,2,0.0586574152902,0.000211707951166318,0.0586574165668603,"350350004022",40,195,40,140,"350350001002",160,245,105,130,"350350004024",295,445,275,425,495,885,55.9322033898305,420,695,60.431654676259
"35","043","940500","3","1500000US350439405003","350439405003","3","BG","1174846","0",127452,127452,35,43,940500,3,350439405003,"Block Group 3","G5030","S",1174846,0,35.295772,-106.5479898,350439405003," Sandoval County"," New Mexico","Yes",375,260,69.3,265,195,73.6,35043940500,1080,700,64.8,725,495,68.3,"Yes","Yes",35,43,940500,3,0.0490492548027,0.000116419527785183,0.049049252784262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","053","978200","1","1500000US350539782001","350539782001","1","BG","7263946227","110406",127574,127574,35,53,978200,1,350539782001,"Block Group 1","G5030","S",7263964285,110406,33.9961383,-107.31027,350539782001," Socorro County"," New Mexico","Yes",0,0,0,0,0,0,35053978200,355,320,90.1,275,250,90.9,"No","Yes",35,53,978200,1,4.65628500818,0.708998685841834,4.65628499694063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","053","978302","3","1500000US350539783023","350539783023","3","BG","1171114","0",126390,126390,35,53,978302,3,350539783023,"Block Group 3","G5030","S",1176574,0,34.0600936,-106.8957108,350539783023," Socorro County"," New Mexico","Yes",355,210,59.2,135,75,55.6,35053978302,800,455,56.9,510,275,53.9,"Yes","Yes",35,53,978302,3,0.0499798222825,0.000114895068008991,0.0499798219751605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","055","952300","1","1500000US350559523001","350559523001","1","BG","2239400042","16385",127155,127155,35,55,952300,1,350559523001,"Block Group 1","G5030","S",2239162797,16385,36.6775296,-105.8185372,350559523001," Taos County"," New Mexico","Yes",135,50,37,115,40,34.8,35055952300,540,305,56.5,415,275,66.3,"No","Yes",35,55,952300,1,2.59185029616,0.225731488211522,2.59185029392977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","000706","2","1500000US350450007062","350450007062","2","BG","772302030","29607855",126607,126607,35,45,706,2,350450007062,"Block Group 2","G5030","S",772661079,30111685,36.8812222,-107.6958137,350450007062," San Juan County"," New Mexico","Yes",40,30,75,10,10,100,35045000706,415,225,54.2,270,190,70.4,"Yes","Yes",35,45,706,2,1.65045178128,0.0811397154141105,1.6504517826786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","942900","4","1500000US350459429004","350459429004","4","BG","452792314","85433",126604,126604,35,45,942900,4,350459429004,"Block Group 4","G5030","S",452792312,85433,36.3163839,-108.754877,350459429004," San Juan County"," New Mexico","Yes",240,210,87.5,135,120,88.9,35045942900,1205,955,79.3,815,655,80.4,"Yes","Yes",35,45,942900,4,1.46770188838,0.0454436836582772,1.46770188827038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","943000","2","1500000US350459430002","350459430002","2","BG","320685790","5917870",127258,127258,35,45,943000,2,350459430002,"Block Group 2","G5030","S",320275060,6896389,36.6382816,-108.5114971,350459430002," San Juan County"," New Mexico","Yes",585,380,65,400,250,62.5,35045943000,1465,1020,69.6,995,660,66.3,"Yes","Yes",35,45,943000,2,1.30858241516,0.0329657705178761,1.30858241096534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","039","940700","1","1500000US350399407001","350399407001","1","BG","914867","0",127375,127375,35,39,940700,1,350399407001,"Block Group 1","G5030","S",914869,0,36.0041264,-106.0530364,350399407001," Rio Arriba County"," New Mexico","Yes",250,165,66,150,105,70,35039940700,940,590,62.8,680,440,64.7,"Yes","Yes",35,39,940700,1,0.0529906362636,9.1450394165804e-05,0.0529906374899531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","039","000500","2","1500000US350390005002","350390005002","2","BG","2943736944","12768355",127376,127376,35,39,500,2,350390005002,"Block Group 2","G5030","S",2943737048,12768357,36.4127286,-106.6842812,350390005002," Rio Arriba County"," New Mexico","Yes",200,140,70,75,75,100,35039000500,675,310,45.9,275,170,61.8,"Yes","Yes",35,39,500,2,3.65675628986,0.297055924611641,3.65675631882715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","031","943600","6","1500000US350319436006","350319436006","6","BG","135266144","0",126335,126335,35,31,943600,6,350319436006,"Block Group 6","G5030","S",135266144,0,35.5023344,-108.4432897,350319436006," McKinley County"," New Mexico","Yes",310,250,80.6,155,120,77.4,35031943600,1860,1485,79.8,1120,895,79.9,"Yes","Yes",35,31,943600,6,0.95060141834,0.0134377682131799,0.950601422329245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
